seller_id,day,n_items,pred_naive,pred_snaive,pred_ma,pred_p10,pred_p50,pred_p90
229c3efbfb0ea2058de4ccdfbc3d784a,2018-08-26,0.0,0.0,0.0,0.10714285714285714,0.0,0.0,0.0
229c3efbfb0ea2058de4ccdfbc3d784a,2018-08-27,0.0,0.0,0.0,0.10714285714285714,0.0,0.0,0.0
22a23e5ac7061fc538cc2a019afaaf16,2018-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22a23e5ac7061fc538cc2a019afaaf16,2018-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22a23e5ac7061fc538cc2a019afaaf16,2018-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22a23e5ac7061fc538cc2a019afaaf16,2018-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22a23e5ac7061fc538cc2a019afaaf16,2018-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22a23e5ac7061fc538cc2a019afaaf16,2018-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22a23e5ac7061fc538cc2a019afaaf16,2018-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22a23e5ac7061fc538cc2a019afaaf16,2018-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22a23e5ac7061fc538cc2a019afaaf16,2018-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22a23e5ac7061fc538cc2a019afaaf16,2018-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22a23e5ac7061fc538cc2a019afaaf16,2018-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22a23e5ac7061fc538cc2a019afaaf16,2018-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22a23e5ac7061fc538cc2a019afaaf16,2018-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22a23e5ac7061fc538cc2a019afaaf16,2018-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22c32ec35d0116ef02c281798a25bf8b,2018-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22c32ec35d0116ef02c281798a25bf8b,2018-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22c32ec35d0116ef02c281798a25bf8b,2018-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22c32ec35d0116ef02c281798a25bf8b,2018-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22c32ec35d0116ef02c281798a25bf8b,2018-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22c32ec35d0116ef02c281798a25bf8b,2018-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22c32ec35d0116ef02c281798a25bf8b,2018-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22c32ec35d0116ef02c281798a25bf8b,2018-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22c32ec35d0116ef02c281798a25bf8b,2018-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22c32ec35d0116ef02c281798a25bf8b,2018-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22c32ec35d0116ef02c281798a25bf8b,2018-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22c32ec35d0116ef02c281798a25bf8b,2018-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22c32ec35d0116ef02c281798a25bf8b,2018-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22c32ec35d0116ef02c281798a25bf8b,2018-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2305ab43e846518f58dd9d59f3f54e96,2018-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2305ab43e846518f58dd9d59f3f54e96,2018-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2305ab43e846518f58dd9d59f3f54e96,2018-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2305ab43e846518f58dd9d59f3f54e96,2018-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2305ab43e846518f58dd9d59f3f54e96,2018-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2305ab43e846518f58dd9d59f3f54e96,2018-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2305ab43e846518f58dd9d59f3f54e96,2018-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2305ab43e846518f58dd9d59f3f54e96,2018-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2305ab43e846518f58dd9d59f3f54e96,2018-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2305ab43e846518f58dd9d59f3f54e96,2018-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2305ab43e846518f58dd9d59f3f54e96,2018-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2305ab43e846518f58dd9d59f3f54e96,2018-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2305ab43e846518f58dd9d59f3f54e96,2018-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2305ab43e846518f58dd9d59f3f54e96,2018-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232a6014e7b10cba61c6c2b2ea6bb4b0,2018-08-14,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0
232a6014e7b10cba61c6c2b2ea6bb4b0,2018-08-15,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0
232a6014e7b10cba61c6c2b2ea6bb4b0,2018-08-16,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0
232a6014e7b10cba61c6c2b2ea6bb4b0,2018-08-17,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0
232a6014e7b10cba61c6c2b2ea6bb4b0,2018-08-18,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0
232a6014e7b10cba61c6c2b2ea6bb4b0,2018-08-19,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0
232a6014e7b10cba61c6c2b2ea6bb4b0,2018-08-20,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0
232a6014e7b10cba61c6c2b2ea6bb4b0,2018-08-21,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0
232a6014e7b10cba61c6c2b2ea6bb4b0,2018-08-22,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0
232a6014e7b10cba61c6c2b2ea6bb4b0,2018-08-23,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0
232a6014e7b10cba61c6c2b2ea6bb4b0,2018-08-24,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0
232a6014e7b10cba61c6c2b2ea6bb4b0,2018-08-25,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0
232a6014e7b10cba61c6c2b2ea6bb4b0,2018-08-26,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0
232a6014e7b10cba61c6c2b2ea6bb4b0,2018-08-27,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0
23613d49c3ac2bd302259e55c06c050c,2018-08-14,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0
23613d49c3ac2bd302259e55c06c050c,2018-08-15,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0
23613d49c3ac2bd302259e55c06c050c,2018-08-16,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0
23613d49c3ac2bd302259e55c06c050c,2018-08-17,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0
23613d49c3ac2bd302259e55c06c050c,2018-08-18,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0
23613d49c3ac2bd302259e55c06c050c,2018-08-19,1.0,0.0,0.0,0.03571428571428571,0.9999997924696653,0.9999997924696653,2.031205985670803
23613d49c3ac2bd302259e55c06c050c,2018-08-20,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0
23613d49c3ac2bd302259e55c06c050c,2018-08-21,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0
23613d49c3ac2bd302259e55c06c050c,2018-08-22,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0
23613d49c3ac2bd302259e55c06c050c,2018-08-23,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0
23613d49c3ac2bd302259e55c06c050c,2018-08-24,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0
23613d49c3ac2bd302259e55c06c050c,2018-08-25,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0
23613d49c3ac2bd302259e55c06c050c,2018-08-26,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0
23613d49c3ac2bd302259e55c06c050c,2018-08-27,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0
236585a4ddb5fea9fa40233e2249ed91,2018-08-14,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0
236585a4ddb5fea9fa40233e2249ed91,2018-08-15,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0
236585a4ddb5fea9fa40233e2249ed91,2018-08-16,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0
236585a4ddb5fea9fa40233e2249ed91,2018-08-17,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0
236585a4ddb5fea9fa40233e2249ed91,2018-08-18,0.0,0.0,1.0,0.07142857142857142,0.0,0.0,0.0
236585a4ddb5fea9fa40233e2249ed91,2018-08-19,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0
236585a4ddb5fea9fa40233e2249ed91,2018-08-20,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0
236585a4ddb5fea9fa40233e2249ed91,2018-08-21,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0
236585a4ddb5fea9fa40233e2249ed91,2018-08-22,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0
236585a4ddb5fea9fa40233e2249ed91,2018-08-23,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0
236585a4ddb5fea9fa40233e2249ed91,2018-08-24,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0
236585a4ddb5fea9fa40233e2249ed91,2018-08-25,0.0,0.0,1.0,0.07142857142857142,0.0,0.0,0.0
236585a4ddb5fea9fa40233e2249ed91,2018-08-26,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0
236585a4ddb5fea9fa40233e2249ed91,2018-08-27,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0
2379bdc3888025689a9deb7b141507d5,2018-08-14,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0
2379bdc3888025689a9deb7b141507d5,2018-08-15,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0
2379bdc3888025689a9deb7b141507d5,2018-08-16,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0
2379bdc3888025689a9deb7b141507d5,2018-08-17,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0
2379bdc3888025689a9deb7b141507d5,2018-08-18,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0
2379bdc3888025689a9deb7b141507d5,2018-08-19,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0
2379bdc3888025689a9deb7b141507d5,2018-08-20,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0
2379bdc3888025689a9deb7b141507d5,2018-08-21,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0
2379bdc3888025689a9deb7b141507d5,2018-08-22,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0
2379bdc3888025689a9deb7b141507d5,2018-08-23,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0
2379bdc3888025689a9deb7b141507d5,2018-08-24,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0
2379bdc3888025689a9deb7b141507d5,2018-08-25,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0
2379bdc3888025689a9deb7b141507d5,2018-08-26,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0
2379bdc3888025689a9deb7b141507d5,2018-08-27,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0
238fac594e170b59c6d228f5a4f4f1d9,2018-08-14,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0
238fac594e170b59c6d228f5a4f4f1d9,2018-08-15,0.0,0.0,1.0,0.03571428571428571,0.0,0.0,0.0
238fac594e170b59c6d228f5a4f4f1d9,2018-08-16,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0
238fac594e170b59c6d228f5a4f4f1d9,2018-08-17,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0
238fac594e170b59c6d228f5a4f4f1d9,2018-08-18,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0
238fac594e170b59c6d228f5a4f4f1d9,2018-08-19,1.0,0.0,0.0,0.03571428571428571,0.9999997924696653,0.9999997924696653,1.982607781514866
238fac594e170b59c6d228f5a4f4f1d9,2018-08-20,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0
238fac594e170b59c6d228f5a4f4f1d9,2018-08-21,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0
238fac594e170b59c6d228f5a4f4f1d9,2018-08-22,0.0,0.0,1.0,0.03571428571428571,0.0,0.0,0.0
238fac594e170b59c6d228f5a4f4f1d9,2018-08-23,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0
238fac594e170b59c6d228f5a4f4f1d9,2018-08-24,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0
238fac594e170b59c6d228f5a4f4f1d9,2018-08-25,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0
238fac594e170b59c6d228f5a4f4f1d9,2018-08-26,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0
238fac594e170b59c6d228f5a4f4f1d9,2018-08-27,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0
23a0ffca143a15b9b5bbdb7d552f626a,2018-08-14,1.0,0.0,0.0,0.07142857142857142,0.9999997924696653,0.9999997924696653,1.824707011470345
23a0ffca143a15b9b5bbdb7d552f626a,2018-08-15,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0
23a0ffca143a15b9b5bbdb7d552f626a,2018-08-16,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0
23a0ffca143a15b9b5bbdb7d552f626a,2018-08-17,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0
23a0ffca143a15b9b5bbdb7d552f626a,2018-08-18,0.0,0.0,1.0,0.07142857142857142,0.0,0.0,0.0
23a0ffca143a15b9b5bbdb7d552f626a,2018-08-19,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0
23a0ffca143a15b9b5bbdb7d552f626a,2018-08-20,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0
23a0ffca143a15b9b5bbdb7d552f626a,2018-08-21,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0
23a0ffca143a15b9b5bbdb7d552f626a,2018-08-22,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0
23a0ffca143a15b9b5bbdb7d552f626a,2018-08-23,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0
23a0ffca143a15b9b5bbdb7d552f626a,2018-08-24,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0
23a0ffca143a15b9b5bbdb7d552f626a,2018-08-25,0.0,0.0,1.0,0.07142857142857142,0.0,0.0,0.0
23a0ffca143a15b9b5bbdb7d552f626a,2018-08-26,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0
23a0ffca143a15b9b5bbdb7d552f626a,2018-08-27,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0
23c38debaffe4a25a30fdbd9b586a13f,2018-08-14,0.0,0.0,0.0,0.32142857142857145,0.0,0.0,0.0
23c38debaffe4a25a30fdbd9b586a13f,2018-08-15,0.0,0.0,0.0,0.32142857142857145,0.0,0.0,0.0
23c38debaffe4a25a30fdbd9b586a13f,2018-08-16,0.0,0.0,0.0,0.32142857142857145,0.0,0.0,0.0
23c38debaffe4a25a30fdbd9b586a13f,2018-08-17,0.0,0.0,0.0,0.32142857142857145,0.0,0.0,0.0
23c38debaffe4a25a30fdbd9b586a13f,2018-08-18,0.0,0.0,0.0,0.32142857142857145,0.0,0.0,0.0
23c38debaffe4a25a30fdbd9b586a13f,2018-08-19,0.0,0.0,0.0,0.32142857142857145,0.0,0.0,0.0
23c38debaffe4a25a30fdbd9b586a13f,2018-08-20,0.0,0.0,1.0,0.32142857142857145,0.0,0.0,0.0
23c38debaffe4a25a30fdbd9b586a13f,2018-08-21,0.0,0.0,0.0,0.32142857142857145,0.0,0.0,0.0
23c38debaffe4a25a30fdbd9b586a13f,2018-08-22,0.0,0.0,0.0,0.32142857142857145,0.0,0.0,0.0
23c38debaffe4a25a30fdbd9b586a13f,2018-08-23,0.0,0.0,0.0,0.32142857142857145,0.0,0.0,0.0
23c38debaffe4a25a30fdbd9b586a13f,2018-08-24,0.0,0.0,0.0,0.32142857142857145,0.0,0.0,0.0
23c38debaffe4a25a30fdbd9b586a13f,2018-08-25,0.0,0.0,0.0,0.32142857142857145,0.0,0.0,0.0
23c38debaffe4a25a30fdbd9b586a13f,2018-08-26,0.0,0.0,0.0,0.32142857142857145,0.0,0.0,0.0
23c38debaffe4a25a30fdbd9b586a13f,2018-08-27,0.0,0.0,1.0,0.32142857142857145,0.0,0.0,0.0
23ca5f678e0b3ea6c630b30fa8bf51ea,2018-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23ca5f678e0b3ea6c630b30fa8bf51ea,2018-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23ca5f678e0b3ea6c630b30fa8bf51ea,2018-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23ca5f678e0b3ea6c630b30fa8bf51ea,2018-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23ca5f678e0b3ea6c630b30fa8bf51ea,2018-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23ca5f678e0b3ea6c630b30fa8bf51ea,2018-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23ca5f678e0b3ea6c630b30fa8bf51ea,2018-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23ca5f678e0b3ea6c630b30fa8bf51ea,2018-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23ca5f678e0b3ea6c630b30fa8bf51ea,2018-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23ca5f678e0b3ea6c630b30fa8bf51ea,2018-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23ca5f678e0b3ea6c630b30fa8bf51ea,2018-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23ca5f678e0b3ea6c630b30fa8bf51ea,2018-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23ca5f678e0b3ea6c630b30fa8bf51ea,2018-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23ca5f678e0b3ea6c630b30fa8bf51ea,2018-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23d7c96d4a1160db1c726b248601b25a,2018-08-14,0.0,2.0,2.0,0.25,0.0,0.0,0.0
23d7c96d4a1160db1c726b248601b25a,2018-08-15,0.0,2.0,0.0,0.25,0.0,0.0,0.0
23d7c96d4a1160db1c726b248601b25a,2018-08-16,1.0,2.0,0.0,0.25,0.9999997924696653,0.9999997924696653,1.95136884748942
23d7c96d4a1160db1c726b248601b25a,2018-08-17,0.0,2.0,0.0,0.25,0.0,0.0,0.0
23d7c96d4a1160db1c726b248601b25a,2018-08-18,0.0,2.0,0.0,0.25,0.0,0.0,0.0
23d7c96d4a1160db1c726b248601b25a,2018-08-19,0.0,2.0,0.0,0.25,0.0,0.0,0.0
23d7c96d4a1160db1c726b248601b25a,2018-08-20,0.0,2.0,0.0,0.25,0.0,0.0,0.0
23d7c96d4a1160db1c726b248601b25a,2018-08-21,0.0,2.0,2.0,0.25,0.0,0.0,0.0
23d7c96d4a1160db1c726b248601b25a,2018-08-22,0.0,2.0,0.0,0.25,0.0,0.0,0.0
23d7c96d4a1160db1c726b248601b25a,2018-08-23,0.0,2.0,0.0,0.25,0.0,0.0,0.0
23d7c96d4a1160db1c726b248601b25a,2018-08-24,0.0,2.0,0.0,0.25,0.0,0.0,0.0
23d7c96d4a1160db1c726b248601b25a,2018-08-25,0.0,2.0,0.0,0.25,0.0,0.0,0.0
23d7c96d4a1160db1c726b248601b25a,2018-08-26,0.0,2.0,0.0,0.25,0.0,0.0,0.0
23d7c96d4a1160db1c726b248601b25a,2018-08-27,0.0,2.0,0.0,0.25,0.0,0.0,0.0
23ff42c4bf1f8f16cddb19d8b972974a,2018-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23ff42c4bf1f8f16cddb19d8b972974a,2018-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23ff42c4bf1f8f16cddb19d8b972974a,2018-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23ff42c4bf1f8f16cddb19d8b972974a,2018-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23ff42c4bf1f8f16cddb19d8b972974a,2018-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23ff42c4bf1f8f16cddb19d8b972974a,2018-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23ff42c4bf1f8f16cddb19d8b972974a,2018-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23ff42c4bf1f8f16cddb19d8b972974a,2018-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23ff42c4bf1f8f16cddb19d8b972974a,2018-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23ff42c4bf1f8f16cddb19d8b972974a,2018-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23ff42c4bf1f8f16cddb19d8b972974a,2018-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23ff42c4bf1f8f16cddb19d8b972974a,2018-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23ff42c4bf1f8f16cddb19d8b972974a,2018-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23ff42c4bf1f8f16cddb19d8b972974a,2018-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240b9776d844d37535668549a396af32,2018-08-14,0.0,1.0,1.0,1.0,0.0,0.0,0.0
240b9776d844d37535668549a396af32,2018-08-15,1.0,1.0,0.0,1.0,0.9999997924696653,0.9999997924696653,2.5420334894608345
240b9776d844d37535668549a396af32,2018-08-16,1.0,1.0,1.0,1.0,0.9999997924696653,0.9999997924696653,2.636484112436205
240b9776d844d37535668549a396af32,2018-08-17,4.0,1.0,5.0,1.0,0.9999997924696653,0.9999997924696653,2.994710719513211
240b9776d844d37535668549a396af32,2018-08-18,1.0,1.0,1.0,1.0,0.9999997924696653,0.9999997924696653,2.0785766767796683
240b9776d844d37535668549a396af32,2018-08-19,0.0,1.0,0.0,1.0,0.0,0.0,0.0
240b9776d844d37535668549a396af32,2018-08-20,0.0,1.0,0.0,1.0,0.0,0.0,0.0
240b9776d844d37535668549a396af32,2018-08-21,1.0,1.0,1.0,1.0,0.9999997924696653,0.9999997924696653,2.1827375302164977
240b9776d844d37535668549a396af32,2018-08-22,0.0,1.0,0.0,1.0,0.0,0.0,0.0
240b9776d844d37535668549a396af32,2018-08-23,0.0,1.0,1.0,1.0,0.0,0.0,0.0
240b9776d844d37535668549a396af32,2018-08-24,0.0,1.0,5.0,1.0,0.0,0.0,0.0
240b9776d844d37535668549a396af32,2018-08-25,0.0,1.0,1.0,1.0,0.0,0.0,0.0
240b9776d844d37535668549a396af32,2018-08-26,0.0,1.0,0.0,1.0,0.0,0.0,0.0
240b9776d844d37535668549a396af32,2018-08-27,0.0,1.0,0.0,1.0,0.0,0.0,0.0
244b04680fdbded0acf5aebd9c92b44a,2018-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244b04680fdbded0acf5aebd9c92b44a,2018-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244b04680fdbded0acf5aebd9c92b44a,2018-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244b04680fdbded0acf5aebd9c92b44a,2018-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244b04680fdbded0acf5aebd9c92b44a,2018-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244b04680fdbded0acf5aebd9c92b44a,2018-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244b04680fdbded0acf5aebd9c92b44a,2018-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244b04680fdbded0acf5aebd9c92b44a,2018-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244b04680fdbded0acf5aebd9c92b44a,2018-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244b04680fdbded0acf5aebd9c92b44a,2018-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244b04680fdbded0acf5aebd9c92b44a,2018-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244b04680fdbded0acf5aebd9c92b44a,2018-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244b04680fdbded0acf5aebd9c92b44a,2018-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244b04680fdbded0acf5aebd9c92b44a,2018-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244c2f1bff6afe1f2eaf9bfe9b2aed38,2018-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244c2f1bff6afe1f2eaf9bfe9b2aed38,2018-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244c2f1bff6afe1f2eaf9bfe9b2aed38,2018-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244c2f1bff6afe1f2eaf9bfe9b2aed38,2018-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244c2f1bff6afe1f2eaf9bfe9b2aed38,2018-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244c2f1bff6afe1f2eaf9bfe9b2aed38,2018-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244c2f1bff6afe1f2eaf9bfe9b2aed38,2018-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244c2f1bff6afe1f2eaf9bfe9b2aed38,2018-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244c2f1bff6afe1f2eaf9bfe9b2aed38,2018-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244c2f1bff6afe1f2eaf9bfe9b2aed38,2018-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244c2f1bff6afe1f2eaf9bfe9b2aed38,2018-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244c2f1bff6afe1f2eaf9bfe9b2aed38,2018-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244c2f1bff6afe1f2eaf9bfe9b2aed38,2018-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244c2f1bff6afe1f2eaf9bfe9b2aed38,2018-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247587846358bb1d2e4c6522020b36fe,2018-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247587846358bb1d2e4c6522020b36fe,2018-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247587846358bb1d2e4c6522020b36fe,2018-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247587846358bb1d2e4c6522020b36fe,2018-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247587846358bb1d2e4c6522020b36fe,2018-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
