sku_id,target_date,p10_demand,p50_demand,p90_demand,stockout_risk_score,store_id,horizon,incumbent_forecast,actual_demand,model_version
d91fb3b7d041e83b64a00a3edfb37e4f,2018-08-14,0.9999997924696652,0.9999997924696652,4.835767540499727,1.0,OLIST-BR,1,3.0,5.0,lgbm_q_recursive_v2
d91fb3b7d041e83b64a00a3edfb37e4f,2018-08-15,0.9999997924696652,0.9999997924696652,4.523422561118091,1.0,OLIST-BR,2,0.0,3.0,lgbm_q_recursive_v2
d91fb3b7d041e83b64a00a3edfb37e4f,2018-08-16,0.9999997924696652,0.9999997924696652,4.170192181131555,1.0,OLIST-BR,3,0.0,1.0,lgbm_q_recursive_v2
d91fb3b7d041e83b64a00a3edfb37e4f,2018-08-17,0.9999997924696652,0.9999997924696652,3.5067776561121837,1.0,OLIST-BR,4,2.0,3.0,lgbm_q_recursive_v2
d91fb3b7d041e83b64a00a3edfb37e4f,2018-08-18,0.9999997924696652,0.9999997924696652,3.225912638022968,1.0,OLIST-BR,5,1.0,4.0,lgbm_q_recursive_v2
d91fb3b7d041e83b64a00a3edfb37e4f,2018-08-19,0.9999997924696652,0.9999997924696652,3.245377422489655,1.0,OLIST-BR,6,3.0,3.0,lgbm_q_recursive_v2
d91fb3b7d041e83b64a00a3edfb37e4f,2018-08-20,0.0,0.0,0.0,1.0,OLIST-BR,7,4.0,0.0,lgbm_q_recursive_v2
d91fb3b7d041e83b64a00a3edfb37e4f,2018-08-21,0.9999997924696652,0.9999997924696652,3.542103466828388,1.0,OLIST-BR,8,3.0,2.0,lgbm_q_recursive_v2
d91fb3b7d041e83b64a00a3edfb37e4f,2018-08-22,0.9999997924696652,0.9999997924696652,2.110040420049534,1.0,OLIST-BR,9,0.0,1.0,lgbm_q_recursive_v2
d91fb3b7d041e83b64a00a3edfb37e4f,2018-08-23,0.9999997924696652,0.9999997924696652,3.920507107458281,1.0,OLIST-BR,10,0.0,2.0,lgbm_q_recursive_v2
d91fb3b7d041e83b64a00a3edfb37e4f,2018-08-24,0.9999997924696652,0.9999997924696652,3.6268942629792287,1.0,OLIST-BR,11,2.0,2.0,lgbm_q_recursive_v2
d91fb3b7d041e83b64a00a3edfb37e4f,2018-08-25,0.0,0.0,0.0,1.0,OLIST-BR,12,1.0,0.0,lgbm_q_recursive_v2
d91fb3b7d041e83b64a00a3edfb37e4f,2018-08-26,0.0,0.0,0.0,1.0,OLIST-BR,13,3.0,0.0,lgbm_q_recursive_v2
d91fb3b7d041e83b64a00a3edfb37e4f,2018-08-27,0.0,0.0,0.0,1.0,OLIST-BR,14,4.0,0.0,lgbm_q_recursive_v2
671585f5a2af58b6e276bc01003c0d2b,2018-08-14,0.9999997924696652,0.9999997924696652,2.211844873283089,0.329,OLIST-BR,1,0.0,2.0,lgbm_q_recursive_v2
671585f5a2af58b6e276bc01003c0d2b,2018-08-15,0.9999997924696652,0.9999997924696652,2.149463025848993,0.329,OLIST-BR,2,0.0,2.0,lgbm_q_recursive_v2
671585f5a2af58b6e276bc01003c0d2b,2018-08-16,0.0,0.0,0.0,0.329,OLIST-BR,3,0.0,0.0,lgbm_q_recursive_v2
671585f5a2af58b6e276bc01003c0d2b,2018-08-17,0.9999997924696652,0.9999997924696652,1.9558258970639757,0.329,OLIST-BR,4,0.0,1.0,lgbm_q_recursive_v2
671585f5a2af58b6e276bc01003c0d2b,2018-08-18,0.9999997924696652,0.9999997924696652,2.148597364635521,0.329,OLIST-BR,5,1.0,1.0,lgbm_q_recursive_v2
671585f5a2af58b6e276bc01003c0d2b,2018-08-19,0.9999997924696652,0.9999997924696652,2.1147953960737507,0.329,OLIST-BR,6,0.0,4.0,lgbm_q_recursive_v2
671585f5a2af58b6e276bc01003c0d2b,2018-08-20,0.9999997924696652,0.9999997924696652,2.2198035217716967,0.329,OLIST-BR,7,3.0,1.0,lgbm_q_recursive_v2
671585f5a2af58b6e276bc01003c0d2b,2018-08-21,0.9999997924696652,0.9999997924696652,2.365990908332844,0.329,OLIST-BR,8,0.0,2.0,lgbm_q_recursive_v2
671585f5a2af58b6e276bc01003c0d2b,2018-08-22,0.9999997924696652,0.9999997924696652,2.390820874621157,0.329,OLIST-BR,9,0.0,1.0,lgbm_q_recursive_v2
671585f5a2af58b6e276bc01003c0d2b,2018-08-23,0.9999997924696652,0.9999997924696652,2.311131428803732,0.329,OLIST-BR,10,0.0,1.0,lgbm_q_recursive_v2
671585f5a2af58b6e276bc01003c0d2b,2018-08-24,0.0,0.0,0.0,0.329,OLIST-BR,11,0.0,0.0,lgbm_q_recursive_v2
671585f5a2af58b6e276bc01003c0d2b,2018-08-25,0.9999997924696652,0.9999997924696652,2.204544220945646,0.329,OLIST-BR,12,1.0,1.0,lgbm_q_recursive_v2
671585f5a2af58b6e276bc01003c0d2b,2018-08-26,0.0,0.0,0.0,0.329,OLIST-BR,13,0.0,0.0,lgbm_q_recursive_v2
671585f5a2af58b6e276bc01003c0d2b,2018-08-27,0.0,0.0,0.0,0.329,OLIST-BR,14,3.0,0.0,lgbm_q_recursive_v2
4869f7a5dfa277a7dca6462dcf3b52b2,2018-08-14,0.9999997924696652,0.9999997924696652,6.407616828402644,1.0,OLIST-BR,1,2.0,4.0,lgbm_q_recursive_v2
4869f7a5dfa277a7dca6462dcf3b52b2,2018-08-15,0.9999997924696652,0.9999997924696652,6.02244748324682,1.0,OLIST-BR,2,3.0,4.0,lgbm_q_recursive_v2
4869f7a5dfa277a7dca6462dcf3b52b2,2018-08-16,0.9999997924696652,0.9999997924696652,5.431294185783796,1.0,OLIST-BR,3,3.0,3.0,lgbm_q_recursive_v2
4869f7a5dfa277a7dca6462dcf3b52b2,2018-08-17,0.0,0.0,0.0,1.0,OLIST-BR,4,4.0,0.0,lgbm_q_recursive_v2
4869f7a5dfa277a7dca6462dcf3b52b2,2018-08-18,0.9999997924696652,0.9999997924696652,3.348876629169939,1.0,OLIST-BR,5,3.0,3.0,lgbm_q_recursive_v2
4869f7a5dfa277a7dca6462dcf3b52b2,2018-08-19,0.9999997924696652,0.9999997924696652,3.634476639663284,1.0,OLIST-BR,6,3.0,1.0,lgbm_q_recursive_v2
4869f7a5dfa277a7dca6462dcf3b52b2,2018-08-20,0.9999997924696652,0.9999997924696652,4.9630996709454935,1.0,OLIST-BR,7,4.0,2.0,lgbm_q_recursive_v2
4869f7a5dfa277a7dca6462dcf3b52b2,2018-08-21,0.9999997924696652,0.9999997924696652,4.591723089139553,1.0,OLIST-BR,8,2.0,1.0,lgbm_q_recursive_v2
4869f7a5dfa277a7dca6462dcf3b52b2,2018-08-22,0.9999997924696652,0.9999997924696652,4.575539424726978,1.0,OLIST-BR,9,3.0,4.0,lgbm_q_recursive_v2
4869f7a5dfa277a7dca6462dcf3b52b2,2018-08-23,0.9999997924696652,0.9999997924696652,4.271963068853599,1.0,OLIST-BR,10,3.0,4.0,lgbm_q_recursive_v2
4869f7a5dfa277a7dca6462dcf3b52b2,2018-08-24,0.9999997924696652,0.9999997924696652,4.673929835610664,1.0,OLIST-BR,11,4.0,2.0,lgbm_q_recursive_v2
4869f7a5dfa277a7dca6462dcf3b52b2,2018-08-25,0.0,0.0,0.0,1.0,OLIST-BR,12,3.0,0.0,lgbm_q_recursive_v2
4869f7a5dfa277a7dca6462dcf3b52b2,2018-08-26,0.0,0.0,0.0,1.0,OLIST-BR,13,3.0,0.0,lgbm_q_recursive_v2
4869f7a5dfa277a7dca6462dcf3b52b2,2018-08-27,0.0,0.0,0.0,1.0,OLIST-BR,14,4.0,0.0,lgbm_q_recursive_v2
f8db351d8c4c4c22c6835c19a46f01b0,2018-08-14,0.9999997924696652,0.9999997924696652,3.6597803276727543,1.0,OLIST-BR,1,0.0,3.0,lgbm_q_recursive_v2
f8db351d8c4c4c22c6835c19a46f01b0,2018-08-15,0.9999997924696652,0.9999997924696652,3.816012843960186,1.0,OLIST-BR,2,0.0,3.0,lgbm_q_recursive_v2
f8db351d8c4c4c22c6835c19a46f01b0,2018-08-16,0.9999997924696652,0.9999997924696652,3.650910978896587,1.0,OLIST-BR,3,2.0,2.0,lgbm_q_recursive_v2
f8db351d8c4c4c22c6835c19a46f01b0,2018-08-17,0.9999997924696652,0.9999997924696652,3.5387882317406927,1.0,OLIST-BR,4,0.0,2.0,lgbm_q_recursive_v2
f8db351d8c4c4c22c6835c19a46f01b0,2018-08-18,0.0,0.0,0.0,1.0,OLIST-BR,5,1.0,0.0,lgbm_q_recursive_v2
f8db351d8c4c4c22c6835c19a46f01b0,2018-08-19,0.9999997924696652,0.9999997924696652,2.0766734331562926,1.0,OLIST-BR,6,2.0,3.0,lgbm_q_recursive_v2
f8db351d8c4c4c22c6835c19a46f01b0,2018-08-20,0.9999997924696652,0.9999997924696652,3.902229499747592,1.0,OLIST-BR,7,1.0,3.0,lgbm_q_recursive_v2
f8db351d8c4c4c22c6835c19a46f01b0,2018-08-21,0.9999997924696652,0.9999997924696652,3.0566285443207297,1.0,OLIST-BR,8,0.0,2.0,lgbm_q_recursive_v2
f8db351d8c4c4c22c6835c19a46f01b0,2018-08-22,0.9999997924696652,0.9999997924696652,3.21555469238308,1.0,OLIST-BR,9,0.0,1.0,lgbm_q_recursive_v2
f8db351d8c4c4c22c6835c19a46f01b0,2018-08-23,0.0,0.0,0.0,1.0,OLIST-BR,10,2.0,0.0,lgbm_q_recursive_v2
f8db351d8c4c4c22c6835c19a46f01b0,2018-08-24,0.9999997924696652,0.9999997924696652,3.424547981221218,1.0,OLIST-BR,11,0.0,1.0,lgbm_q_recursive_v2
f8db351d8c4c4c22c6835c19a46f01b0,2018-08-25,0.9999997924696652,0.9999997924696652,2.0098034603375927,1.0,OLIST-BR,12,1.0,1.0,lgbm_q_recursive_v2
f8db351d8c4c4c22c6835c19a46f01b0,2018-08-26,0.0,0.0,0.0,1.0,OLIST-BR,13,2.0,0.0,lgbm_q_recursive_v2
f8db351d8c4c4c22c6835c19a46f01b0,2018-08-27,0.0,0.0,0.0,1.0,OLIST-BR,14,1.0,0.0,lgbm_q_recursive_v2
c003204e1ab016dfa150abc119207b24,2018-08-14,0.9999997924696652,0.9999997924696652,3.479944289611109,1.0,OLIST-BR,1,2.0,3.0,lgbm_q_recursive_v2
c003204e1ab016dfa150abc119207b24,2018-08-15,0.9999997924696652,0.9999997924696652,3.343716014957524,1.0,OLIST-BR,2,1.0,2.0,lgbm_q_recursive_v2
c003204e1ab016dfa150abc119207b24,2018-08-16,0.9999997924696652,0.9999997924696652,3.253464143450712,1.0,OLIST-BR,3,2.0,2.0,lgbm_q_recursive_v2
c003204e1ab016dfa150abc119207b24,2018-08-17,0.0,0.0,0.0,1.0,OLIST-BR,4,2.0,0.0,lgbm_q_recursive_v2
c003204e1ab016dfa150abc119207b24,2018-08-18,0.9999997924696652,0.9999997924696652,2.645509466173517,1.0,OLIST-BR,5,1.0,1.0,lgbm_q_recursive_v2
c003204e1ab016dfa150abc119207b24,2018-08-19,0.9999997924696652,0.9999997924696652,2.6913361156372617,1.0,OLIST-BR,6,1.0,1.0,lgbm_q_recursive_v2
c003204e1ab016dfa150abc119207b24,2018-08-20,0.9999997924696652,0.9999997924696652,3.152951180738741,1.0,OLIST-BR,7,2.0,3.0,lgbm_q_recursive_v2
c003204e1ab016dfa150abc119207b24,2018-08-21,0.0,0.0,0.0,1.0,OLIST-BR,8,2.0,0.0,lgbm_q_recursive_v2
c003204e1ab016dfa150abc119207b24,2018-08-22,0.9999997924696652,0.9999997924696652,2.761724950011528,1.0,OLIST-BR,9,1.0,2.0,lgbm_q_recursive_v2
c003204e1ab016dfa150abc119207b24,2018-08-23,0.9999997924696652,0.9999997924696652,2.856993104333358,1.0,OLIST-BR,10,2.0,2.0,lgbm_q_recursive_v2
c003204e1ab016dfa150abc119207b24,2018-08-24,0.9999997924696652,0.9999997924696652,2.902739595467183,1.0,OLIST-BR,11,2.0,2.0,lgbm_q_recursive_v2
c003204e1ab016dfa150abc119207b24,2018-08-25,0.0,0.0,0.0,1.0,OLIST-BR,12,1.0,0.0,lgbm_q_recursive_v2
c003204e1ab016dfa150abc119207b24,2018-08-26,0.9999997924696652,0.9999997924696652,2.800425020171084,1.0,OLIST-BR,13,1.0,1.0,lgbm_q_recursive_v2
c003204e1ab016dfa150abc119207b24,2018-08-27,0.0,0.0,0.0,1.0,OLIST-BR,14,2.0,0.0,lgbm_q_recursive_v2
c70c1b0d8ca86052f45a432a38b73958,2018-08-14,0.0,0.0,0.0,0.469,OLIST-BR,1,6.0,0.0,lgbm_q_recursive_v2
c70c1b0d8ca86052f45a432a38b73958,2018-08-15,0.0,0.0,0.0,0.469,OLIST-BR,2,2.0,0.0,lgbm_q_recursive_v2
c70c1b0d8ca86052f45a432a38b73958,2018-08-16,0.9999997924696652,0.9999997924696652,5.155391660603399,0.469,OLIST-BR,3,2.0,2.0,lgbm_q_recursive_v2
c70c1b0d8ca86052f45a432a38b73958,2018-08-17,0.9999997924696652,0.9999997924696652,4.587817850717158,0.469,OLIST-BR,4,0.0,1.0,lgbm_q_recursive_v2
c70c1b0d8ca86052f45a432a38b73958,2018-08-18,0.9999997924696652,0.9999997924696652,3.3973208636530257,0.469,OLIST-BR,5,1.0,4.0,lgbm_q_recursive_v2
c70c1b0d8ca86052f45a432a38b73958,2018-08-19,0.0,0.0,0.0,0.469,OLIST-BR,6,1.0,0.0,lgbm_q_recursive_v2
c70c1b0d8ca86052f45a432a38b73958,2018-08-20,0.9999997924696652,0.9999997924696652,5.113251002899597,0.469,OLIST-BR,7,3.0,4.0,lgbm_q_recursive_v2
c70c1b0d8ca86052f45a432a38b73958,2018-08-21,0.9999997924696652,0.9999997924696652,3.5035706586891893,0.469,OLIST-BR,8,6.0,2.0,lgbm_q_recursive_v2
c70c1b0d8ca86052f45a432a38b73958,2018-08-22,0.9999997924696652,0.9999997924696652,2.975424775537944,0.469,OLIST-BR,9,2.0,1.0,lgbm_q_recursive_v2
c70c1b0d8ca86052f45a432a38b73958,2018-08-23,0.9999997924696652,0.9999997924696652,3.1886207181517614,0.469,OLIST-BR,10,2.0,4.0,lgbm_q_recursive_v2
c70c1b0d8ca86052f45a432a38b73958,2018-08-24,0.0,0.0,0.0,0.469,OLIST-BR,11,0.0,0.0,lgbm_q_recursive_v2
c70c1b0d8ca86052f45a432a38b73958,2018-08-25,0.9999997924696652,0.9999997924696652,2.2187161452231816,0.469,OLIST-BR,12,1.0,1.0,lgbm_q_recursive_v2
c70c1b0d8ca86052f45a432a38b73958,2018-08-26,0.9999997924696652,0.9999997924696652,2.3397907032855976,0.469,OLIST-BR,13,1.0,1.0,lgbm_q_recursive_v2
c70c1b0d8ca86052f45a432a38b73958,2018-08-27,0.0,0.0,0.0,0.469,OLIST-BR,14,3.0,0.0,lgbm_q_recursive_v2
8d956fec2e4337affcb520f56fd8cbfd,2018-08-14,0.9999997924696652,0.9999997924696652,4.244319157403858,0.472,OLIST-BR,1,0.0,5.0,lgbm_q_recursive_v2
8d956fec2e4337affcb520f56fd8cbfd,2018-08-15,0.9999997924696652,0.9999997924696652,3.61901328639822,0.472,OLIST-BR,2,2.0,2.0,lgbm_q_recursive_v2
8d956fec2e4337affcb520f56fd8cbfd,2018-08-16,0.9999997924696652,0.9999997924696652,3.634007462968332,0.472,OLIST-BR,3,0.0,4.0,lgbm_q_recursive_v2
8d956fec2e4337affcb520f56fd8cbfd,2018-08-17,0.9999997924696652,0.9999997924696652,2.159668270300622,0.472,OLIST-BR,4,2.0,1.0,lgbm_q_recursive_v2
8d956fec2e4337affcb520f56fd8cbfd,2018-08-18,0.9999997924696652,0.9999997924696652,2.264883658771676,0.472,OLIST-BR,5,2.0,1.0,lgbm_q_recursive_v2
8d956fec2e4337affcb520f56fd8cbfd,2018-08-19,0.0,0.0,0.0,0.472,OLIST-BR,6,0.0,0.0,lgbm_q_recursive_v2
8d956fec2e4337affcb520f56fd8cbfd,2018-08-20,0.9999997924696652,0.9999997924696652,2.229808078816395,0.472,OLIST-BR,7,1.0,1.0,lgbm_q_recursive_v2
8d956fec2e4337affcb520f56fd8cbfd,2018-08-21,0.9999997924696652,0.9999997924696652,3.556865587398289,0.472,OLIST-BR,8,0.0,3.0,lgbm_q_recursive_v2
8d956fec2e4337affcb520f56fd8cbfd,2018-08-22,0.0,0.0,0.0,0.472,OLIST-BR,9,2.0,0.0,lgbm_q_recursive_v2
8d956fec2e4337affcb520f56fd8cbfd,2018-08-23,0.0,0.0,0.0,0.472,OLIST-BR,10,0.0,0.0,lgbm_q_recursive_v2
8d956fec2e4337affcb520f56fd8cbfd,2018-08-24,0.9999997924696652,0.9999997924696652,2.2799498192198966,0.472,OLIST-BR,11,2.0,1.0,lgbm_q_recursive_v2
8d956fec2e4337affcb520f56fd8cbfd,2018-08-25,0.0,0.0,0.0,0.472,OLIST-BR,12,2.0,0.0,lgbm_q_recursive_v2
8d956fec2e4337affcb520f56fd8cbfd,2018-08-26,0.9999997924696652,0.9999997924696652,2.490881395948444,0.472,OLIST-BR,13,0.0,1.0,lgbm_q_recursive_v2
8d956fec2e4337affcb520f56fd8cbfd,2018-08-27,0.0,0.0,0.0,0.472,OLIST-BR,14,1.0,0.0,lgbm_q_recursive_v2
81f89e42267213cb94da7ddc301651da,2018-08-14,0.9999997924696652,0.9999997924696652,3.89802142160667,0.442,OLIST-BR,1,5.0,4.0,lgbm_q_recursive_v2
81f89e42267213cb94da7ddc301651da,2018-08-15,0.9999997924696652,0.9999997924696652,3.9103869630769754,0.442,OLIST-BR,2,3.0,6.0,lgbm_q_recursive_v2
81f89e42267213cb94da7ddc301651da,2018-08-16,0.0,0.0,0.0,0.442,OLIST-BR,3,3.0,0.0,lgbm_q_recursive_v2
81f89e42267213cb94da7ddc301651da,2018-08-17,0.0,0.0,0.0,0.442,OLIST-BR,4,3.0,0.0,lgbm_q_recursive_v2
81f89e42267213cb94da7ddc301651da,2018-08-18,0.0,0.0,0.0,0.442,OLIST-BR,5,0.0,0.0,lgbm_q_recursive_v2
81f89e42267213cb94da7ddc301651da,2018-08-19,0.0,0.0,0.0,0.442,OLIST-BR,6,2.0,0.0,lgbm_q_recursive_v2
81f89e42267213cb94da7ddc301651da,2018-08-20,0.9999997924696652,0.9999997924696652,2.559320403995865,0.442,OLIST-BR,7,0.0,1.0,lgbm_q_recursive_v2
81f89e42267213cb94da7ddc301651da,2018-08-21,0.9999997924696652,0.9999997924696652,2.493385678169066,0.442,OLIST-BR,8,5.0,6.0,lgbm_q_recursive_v2
81f89e42267213cb94da7ddc301651da,2018-08-22,0.9999997924696652,0.9999997924696652,2.5138756194567096,0.442,OLIST-BR,9,3.0,4.0,lgbm_q_recursive_v2
81f89e42267213cb94da7ddc301651da,2018-08-23,0.9999997924696652,0.9999997924696652,2.771227060466025,0.442,OLIST-BR,10,3.0,6.0,lgbm_q_recursive_v2
81f89e42267213cb94da7ddc301651da,2018-08-24,0.9999997924696652,0.9999997924696652,2.9123672984054267,0.442,OLIST-BR,11,3.0,6.0,lgbm_q_recursive_v2
81f89e42267213cb94da7ddc301651da,2018-08-25,0.0,0.0,0.0,0.442,OLIST-BR,12,0.0,0.0,lgbm_q_recursive_v2
81f89e42267213cb94da7ddc301651da,2018-08-26,0.9999997924696652,0.9999997924696652,2.3871914330971653,0.442,OLIST-BR,13,2.0,2.0,lgbm_q_recursive_v2
81f89e42267213cb94da7ddc301651da,2018-08-27,0.9999997924696652,0.9999997924696652,2.674174788113075,0.442,OLIST-BR,14,0.0,1.0,lgbm_q_recursive_v2
ea8482cd71df3c1969d7b9473ff13abc,2018-08-14,0.0,0.0,0.0,1.0,OLIST-BR,1,1.0,0.0,lgbm_q_recursive_v2
ea8482cd71df3c1969d7b9473ff13abc,2018-08-15,0.9999997924696652,0.9999997924696652,4.346871967547404,1.0,OLIST-BR,2,1.0,1.0,lgbm_q_recursive_v2
ea8482cd71df3c1969d7b9473ff13abc,2018-08-16,0.9999997924696652,0.9999997924696652,3.6869228860509926,1.0,OLIST-BR,3,1.0,4.0,lgbm_q_recursive_v2
ea8482cd71df3c1969d7b9473ff13abc,2018-08-17,0.9999997924696652,0.9999997924696652,3.688104228791431,1.0,OLIST-BR,4,0.0,2.0,lgbm_q_recursive_v2
ea8482cd71df3c1969d7b9473ff13abc,2018-08-18,0.9999997924696652,0.9999997924696652,3.2567659249737977,1.0,OLIST-BR,5,3.0,2.0,lgbm_q_recursive_v2
ea8482cd71df3c1969d7b9473ff13abc,2018-08-19,0.9999997924696652,0.9999997924696652,2.9231533041401687,1.0,OLIST-BR,6,1.0,3.0,lgbm_q_recursive_v2
ea8482cd71df3c1969d7b9473ff13abc,2018-08-20,0.9999997924696652,0.9999997924696652,3.9748539871174566,1.0,OLIST-BR,7,2.0,2.0,lgbm_q_recursive_v2
ea8482cd71df3c1969d7b9473ff13abc,2018-08-21,0.9999997924696652,0.9999997924696652,3.8515893570463247,1.0,OLIST-BR,8,1.0,1.0,lgbm_q_recursive_v2
ea8482cd71df3c1969d7b9473ff13abc,2018-08-22,0.0,0.0,0.0,1.0,OLIST-BR,9,1.0,0.0,lgbm_q_recursive_v2
ea8482cd71df3c1969d7b9473ff13abc,2018-08-23,0.9999997924696652,0.9999997924696652,1.9221507846343768,1.0,OLIST-BR,10,1.0,1.0,lgbm_q_recursive_v2
ea8482cd71df3c1969d7b9473ff13abc,2018-08-24,0.9999997924696652,0.9999997924696652,2.0625748675545905,1.0,OLIST-BR,11,0.0,1.0,lgbm_q_recursive_v2
ea8482cd71df3c1969d7b9473ff13abc,2018-08-25,0.0,0.0,0.0,1.0,OLIST-BR,12,3.0,0.0,lgbm_q_recursive_v2
ea8482cd71df3c1969d7b9473ff13abc,2018-08-26,0.0,0.0,0.0,1.0,OLIST-BR,13,1.0,0.0,lgbm_q_recursive_v2
ea8482cd71df3c1969d7b9473ff13abc,2018-08-27,0.0,0.0,0.0,1.0,OLIST-BR,14,2.0,0.0,lgbm_q_recursive_v2
f80edd2c5aaa505cc4b0a3b219abf4b8,2018-08-14,0.9999997924696652,0.9999997924696652,2.6063533760816044,1.0,OLIST-BR,1,0.0,1.0,lgbm_q_recursive_v2
f80edd2c5aaa505cc4b0a3b219abf4b8,2018-08-15,0.9999997924696652,0.9999997924696652,2.545575664233349,1.0,OLIST-BR,2,1.0,3.0,lgbm_q_recursive_v2
f80edd2c5aaa505cc4b0a3b219abf4b8,2018-08-16,0.0,0.0,0.0,1.0,OLIST-BR,3,1.0,0.0,lgbm_q_recursive_v2
f80edd2c5aaa505cc4b0a3b219abf4b8,2018-08-17,0.9999997924696652,0.9999997924696652,2.410176221095227,1.0,OLIST-BR,4,0.0,1.0,lgbm_q_recursive_v2
f80edd2c5aaa505cc4b0a3b219abf4b8,2018-08-18,0.9999997924696652,0.9999997924696652,2.116067646801273,1.0,OLIST-BR,5,0.0,1.0,lgbm_q_recursive_v2
f80edd2c5aaa505cc4b0a3b219abf4b8,2018-08-19,0.9999997924696652,0.9999997924696652,2.270919977442601,1.0,OLIST-BR,6,1.0,1.0,lgbm_q_recursive_v2
f80edd2c5aaa505cc4b0a3b219abf4b8,2018-08-20,0.0,0.0,0.0,1.0,OLIST-BR,7,0.0,0.0,lgbm_q_recursive_v2
f80edd2c5aaa505cc4b0a3b219abf4b8,2018-08-21,0.0,0.0,0.0,1.0,OLIST-BR,8,0.0,0.0,lgbm_q_recursive_v2
f80edd2c5aaa505cc4b0a3b219abf4b8,2018-08-22,0.9999997924696652,0.9999997924696652,2.1852370362191893,1.0,OLIST-BR,9,1.0,1.0,lgbm_q_recursive_v2
f80edd2c5aaa505cc4b0a3b219abf4b8,2018-08-23,0.9999997924696652,0.9999997924696652,2.794801056491984,1.0,OLIST-BR,10,1.0,1.0,lgbm_q_recursive_v2
f80edd2c5aaa505cc4b0a3b219abf4b8,2018-08-24,0.0,0.0,0.0,1.0,OLIST-BR,11,0.0,0.0,lgbm_q_recursive_v2
f80edd2c5aaa505cc4b0a3b219abf4b8,2018-08-25,0.0,0.0,0.0,1.0,OLIST-BR,12,0.0,0.0,lgbm_q_recursive_v2
f80edd2c5aaa505cc4b0a3b219abf4b8,2018-08-26,0.9999997924696652,0.9999997924696652,2.2490120732122283,1.0,OLIST-BR,13,1.0,1.0,lgbm_q_recursive_v2
f80edd2c5aaa505cc4b0a3b219abf4b8,2018-08-27,0.9999997924696652,0.9999997924696652,2.741779416498207,1.0,OLIST-BR,14,0.0,1.0,lgbm_q_recursive_v2
06a2c3af7b3aee5d69171b0e14f0ee87,2018-08-14,0.9999997924696652,0.9999997924696652,7.686067259086666,1.0,OLIST-BR,1,6.0,5.0,lgbm_q_recursive_v2
06a2c3af7b3aee5d69171b0e14f0ee87,2018-08-15,0.9999997924696652,0.9999997924696652,5.408958206396163,1.0,OLIST-BR,2,1.0,3.0,lgbm_q_recursive_v2
06a2c3af7b3aee5d69171b0e14f0ee87,2018-08-16,0.9999997924696652,0.9999997924696652,5.2425386208671725,1.0,OLIST-BR,3,3.0,7.0,lgbm_q_recursive_v2
06a2c3af7b3aee5d69171b0e14f0ee87,2018-08-17,0.9999997924696652,0.9999997924696652,4.741314315255433,1.0,OLIST-BR,4,2.0,6.0,lgbm_q_recursive_v2
06a2c3af7b3aee5d69171b0e14f0ee87,2018-08-18,0.9999997924696652,0.9999997924696652,4.053575555136296,1.0,OLIST-BR,5,5.0,1.0,lgbm_q_recursive_v2
06a2c3af7b3aee5d69171b0e14f0ee87,2018-08-19,0.9999997924696652,0.9999997924696652,3.6973916701758154,1.0,OLIST-BR,6,1.0,6.0,lgbm_q_recursive_v2
06a2c3af7b3aee5d69171b0e14f0ee87,2018-08-20,0.9999997924696652,0.9999997924696652,4.77917510569356,1.0,OLIST-BR,7,5.0,1.0,lgbm_q_recursive_v2
06a2c3af7b3aee5d69171b0e14f0ee87,2018-08-21,0.9999997924696652,0.9999997924696652,4.081819851640064,1.0,OLIST-BR,8,6.0,4.0,lgbm_q_recursive_v2
06a2c3af7b3aee5d69171b0e14f0ee87,2018-08-22,0.9999997924696652,0.9999997924696652,4.040655929791216,1.0,OLIST-BR,9,1.0,2.0,lgbm_q_recursive_v2
06a2c3af7b3aee5d69171b0e14f0ee87,2018-08-23,0.0,0.0,0.0,1.0,OLIST-BR,10,3.0,0.0,lgbm_q_recursive_v2
06a2c3af7b3aee5d69171b0e14f0ee87,2018-08-24,0.0,0.0,0.0,1.0,OLIST-BR,11,2.0,0.0,lgbm_q_recursive_v2
06a2c3af7b3aee5d69171b0e14f0ee87,2018-08-25,0.0,0.0,0.0,1.0,OLIST-BR,12,5.0,0.0,lgbm_q_recursive_v2
06a2c3af7b3aee5d69171b0e14f0ee87,2018-08-26,0.0,0.0,0.0,1.0,OLIST-BR,13,1.0,0.0,lgbm_q_recursive_v2
06a2c3af7b3aee5d69171b0e14f0ee87,2018-08-27,0.0,0.0,0.0,1.0,OLIST-BR,14,5.0,0.0,lgbm_q_recursive_v2
7ad32824caee82087b3e2e5f33b1bf32,2018-08-14,0.9999997924696652,0.9999997924696652,3.143081697137649,1.0,OLIST-BR,1,2.0,2.0,lgbm_q_recursive_v2
7ad32824caee82087b3e2e5f33b1bf32,2018-08-15,0.9999997924696652,0.9999997924696652,3.243610604933627,1.0,OLIST-BR,2,1.0,2.0,lgbm_q_recursive_v2
7ad32824caee82087b3e2e5f33b1bf32,2018-08-16,0.0,0.0,0.0,1.0,OLIST-BR,3,1.0,0.0,lgbm_q_recursive_v2
7ad32824caee82087b3e2e5f33b1bf32,2018-08-17,0.9999997924696652,0.9999997924696652,2.8865722963394727,1.0,OLIST-BR,4,1.0,1.0,lgbm_q_recursive_v2
